data,valor
04/08/2016,0.052531
05/08/2016,0.052531
08/08/2016,0.052531
09/08/2016,0.052531
10/08/2016,0.052531
11/08/2016,0.052531
12/08/2016,0.052531
15/08/2016,0.052531
16/08/2016,0.052531
17/08/2016,0.052531
18/08/2016,0.052531
19/08/2016,0.052531
22/08/2016,0.052531
23/08/2016,0.052531
24/08/2016,0.052531
25/08/2016,0.052531
26/08/2016,0.052531
29/08/2016,0.052531
30/08/2016,0.052531
31/08/2016,0.052531
01/09/2016,0.052531
02/09/2016,0.052531
05/09/2016,0.052531
06/09/2016,0.052531
08/09/2016,0.052531
09/09/2016,0.052531
12/09/2016,0.052531
13/09/2016,0.052531
14/09/2016,0.052531
15/09/2016,0.052531
16/09/2016,0.052531
19/09/2016,0.052531
20/09/2016,0.052531
21/09/2016,0.052531
22/09/2016,0.052531
23/09/2016,0.052531
26/09/2016,0.052531
27/09/2016,0.052531
28/09/2016,0.052531
29/09/2016,0.052531
30/09/2016,0.052531
03/10/2016,0.052531
04/10/2016,0.052531
05/10/2016,0.052531
06/10/2016,0.052531
07/10/2016,0.052531
10/10/2016,0.052531
11/10/2016,0.052531
13/10/2016,0.052531
14/10/2016,0.052531
17/10/2016,0.052531
18/10/2016,0.052531
19/10/2016,0.052531
20/10/2016,0.051660
21/10/2016,0.051660
24/10/2016,0.051660
25/10/2016,0.051660
26/10/2016,0.051660
27/10/2016,0.051660
28/10/2016,0.051660
31/10/2016,0.051660
01/11/2016,0.051660
03/11/2016,0.051660
04/11/2016,0.051660
07/11/2016,0.051660
08/11/2016,0.051660
09/11/2016,0.051660
10/11/2016,0.051660
11/11/2016,0.051660
14/11/2016,0.051660
16/11/2016,0.051660
17/11/2016,0.051660
18/11/2016,0.051660
21/11/2016,0.051660
22/11/2016,0.051660
23/11/2016,0.051660
24/11/2016,0.051660
25/11/2016,0.051660
28/11/2016,0.051660
29/11/2016,0.051660
30/11/2016,0.051660
01/12/2016,0.050788
02/12/2016,0.050788
05/12/2016,0.050788
06/12/2016,0.050788
07/12/2016,0.050788
08/12/2016,0.050788
09/12/2016,0.050788
12/12/2016,0.050788
13/12/2016,0.050788
14/12/2016,0.050788
15/12/2016,0.050788
16/12/2016,0.050788
19/12/2016,0.050788
20/12/2016,0.050788
21/12/2016,0.050788
22/12/2016,0.050788
23/12/2016,0.050788
26/12/2016,0.050788
27/12/2016,0.050788
28/12/2016,0.050788
29/12/2016,0.050788
30/12/2016,0.050788
02/01/2017,0.050788
03/01/2017,0.050788
04/01/2017,0.050788
05/01/2017,0.050788
06/01/2017,0.050788
09/01/2017,0.050788
10/01/2017,0.050788
11/01/2017,0.050788
12/01/2017,0.048159
13/01/2017,0.048159
16/01/2017,0.048159
17/01/2017,0.048159
18/01/2017,0.048159
19/01/2017,0.048159
20/01/2017,0.048159
23/01/2017,0.048159
24/01/2017,0.048159
25/01/2017,0.048159
26/01/2017,0.048159
27/01/2017,0.048159
30/01/2017,0.048159
31/01/2017,0.048159
01/02/2017,0.048159
02/02/2017,0.048159
03/02/2017,0.048159
06/02/2017,0.048159
07/02/2017,0.048159
08/02/2017,0.048159
09/02/2017,0.048159
10/02/2017,0.048159
13/02/2017,0.048159
14/02/2017,0.048159
15/02/2017,0.048159
16/02/2017,0.048159
17/02/2017,0.048159
20/02/2017,0.048159
21/02/2017,0.048159
22/02/2017,0.048159
23/02/2017,0.045513
24/02/2017,0.045513
01/03/2017,0.045513
02/03/2017,0.045513
03/03/2017,0.045513
06/03/2017,0.045513
07/03/2017,0.045513
08/03/2017,0.045513
09/03/2017,0.045513
10/03/2017,0.045513
13/03/2017,0.045513
14/03/2017,0.045513
15/03/2017,0.045513
16/03/2017,0.045513
17/03/2017,0.045513
20/03/2017,0.045513
21/03/2017,0.045513
22/03/2017,0.045513
23/03/2017,0.045513
24/03/2017,0.045513
27/03/2017,0.045513
28/03/2017,0.045513
29/03/2017,0.045513
30/03/2017,0.045513
31/03/2017,0.045513
03/04/2017,0.045513
04/04/2017,0.045513
05/04/2017,0.045513
06/04/2017,0.045513
07/04/2017,0.045513
10/04/2017,0.045513
11/04/2017,0.045513
12/04/2017,0.045513
13/04/2017,0.041957
17/04/2017,0.041957
18/04/2017,0.041957
19/04/2017,0.041957
20/04/2017,0.041957
24/04/2017,0.041957
25/04/2017,0.041957
26/04/2017,0.041957
27/04/2017,0.041957
28/04/2017,0.041957
02/05/2017,0.041957
03/05/2017,0.041957
04/05/2017,0.041957
05/05/2017,0.041957
08/05/2017,0.041957
09/05/2017,0.041957
10/05/2017,0.041957
11/05/2017,0.041957
12/05/2017,0.041957
15/05/2017,0.041957
16/05/2017,0.041957
17/05/2017,0.041957
18/05/2017,0.041957
19/05/2017,0.041957
22/05/2017,0.041957
23/05/2017,0.041957
24/05/2017,0.041957
25/05/2017,0.041957
26/05/2017,0.041957
29/05/2017,0.041957
30/05/2017,0.041957
31/05/2017,0.041957
01/06/2017,0.038370
02/06/2017,0.038370
05/06/2017,0.038370
06/06/2017,0.038370
07/06/2017,0.038370
08/06/2017,0.038370
09/06/2017,0.038370
12/06/2017,0.038370
13/06/2017,0.038370
14/06/2017,0.038370
16/06/2017,0.038370
19/06/2017,0.038370
20/06/2017,0.038370
21/06/2017,0.038370
22/06/2017,0.038370
23/06/2017,0.038370
26/06/2017,0.038370
27/06/2017,0.038370
28/06/2017,0.038370
29/06/2017,0.038370
30/06/2017,0.038370
03/07/2017,0.038370
04/07/2017,0.038370
05/07/2017,0.038370
06/07/2017,0.038370
07/07/2017,0.038370
10/07/2017,0.038370
11/07/2017,0.038370
12/07/2017,0.038370
13/07/2017,0.038370
14/07/2017,0.038370
17/07/2017,0.038370
18/07/2017,0.038370
19/07/2017,0.038370
20/07/2017,0.038370
21/07/2017,0.038370
24/07/2017,0.038370
25/07/2017,0.038370
26/07/2017,0.038370
27/07/2017,0.034749
28/07/2017,0.034749
31/07/2017,0.034749
01/08/2017,0.034749
02/08/2017,0.034749
03/08/2017,0.034749
04/08/2017,0.034749
07/08/2017,0.034749
08/08/2017,0.034749
09/08/2017,0.034749
10/08/2017,0.034749
11/08/2017,0.034749
14/08/2017,0.034749
15/08/2017,0.034749
16/08/2017,0.034749
17/08/2017,0.034749
18/08/2017,0.034749
21/08/2017,0.034749
22/08/2017,0.034749
23/08/2017,0.034749
24/08/2017,0.034749
25/08/2017,0.034749
28/08/2017,0.034749
29/08/2017,0.034749
30/08/2017,0.034749
31/08/2017,0.034749
01/09/2017,0.034749
04/09/2017,0.034749
05/09/2017,0.034749
06/09/2017,0.034749
08/09/2017,0.031096
11/09/2017,0.031096
12/09/2017,0.031096
13/09/2017,0.031096
14/09/2017,0.031096
15/09/2017,0.031096
18/09/2017,0.031096
19/09/2017,0.031096
20/09/2017,0.031096
21/09/2017,0.031096
22/09/2017,0.031096
25/09/2017,0.031096
26/09/2017,0.031096
27/09/2017,0.031096
28/09/2017,0.031096
29/09/2017,0.031096
02/10/2017,0.031096
03/10/2017,0.031096
04/10/2017,0.031096
05/10/2017,0.031096
06/10/2017,0.031096
09/10/2017,0.031096
10/10/2017,0.031096
11/10/2017,0.031096
13/10/2017,0.031096
16/10/2017,0.031096
17/10/2017,0.031096
18/10/2017,0.031096
19/10/2017,0.031096
20/10/2017,0.031096
23/10/2017,0.031096
24/10/2017,0.031096
25/10/2017,0.031096
26/10/2017,0.028333
27/10/2017,0.028333
30/10/2017,0.028333
31/10/2017,0.028333
01/11/2017,0.028333
03/11/2017,0.028333
06/11/2017,0.028333
07/11/2017,0.028333
08/11/2017,0.028333
09/11/2017,0.028333
10/11/2017,0.028333
13/11/2017,0.028333
14/11/2017,0.028333
16/11/2017,0.028333
17/11/2017,0.028333
20/11/2017,0.028333
21/11/2017,0.028333
22/11/2017,0.028333
23/11/2017,0.028333
24/11/2017,0.028333
27/11/2017,0.028333
28/11/2017,0.028333
29/11/2017,0.028333
30/11/2017,0.028333
01/12/2017,0.028333
04/12/2017,0.028333
05/12/2017,0.028333
06/12/2017,0.028333
07/12/2017,0.026481
08/12/2017,0.026481
11/12/2017,0.026481
12/12/2017,0.026481
13/12/2017,0.026481
14/12/2017,0.026481
15/12/2017,0.026481
18/12/2017,0.026481
19/12/2017,0.026481
20/12/2017,0.026481
21/12/2017,0.026481
22/12/2017,0.026481
26/12/2017,0.026481
27/12/2017,0.026481
28/12/2017,0.026481
29/12/2017,0.026481
02/01/2018,0.026481
03/01/2018,0.026481
04/01/2018,0.026481
05/01/2018,0.026481
08/01/2018,0.026481
09/01/2018,0.026481
10/01/2018,0.026481
11/01/2018,0.026481
